Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
15.153.49.40-10.1.0.4-14032-123-17,15.153.49.40,14032,10.1.0.4,123,17,2023-02-05 23:19:34,689,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,139332.36574746008,2902.757619738752,689.0,0.0,689.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1451.3788098693758,1451.3788098693758,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174505610.0,0.0,1675639174505610.0,1675639174505610.0,ddospot
4.43.184.39-10.1.0.4-52622-123-17,4.43.184.39,52622,10.1.0.4,123,17,2023-02-05 23:19:34,303,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,316831.68316831684,6600.660066006601,303.0,0.0,303.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3300.3300330033003,3300.3300330033003,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174918016.0,0.0,1675639174918016.0,1675639174918016.0,ddospot
205.113.107.41-10.1.0.4-9200-123-17,205.113.107.41,9200,10.1.0.4,123,17,2023-02-05 23:19:34,338,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,284023.6686390533,5917.15976331361,338.0,0.0,338.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2958.579881656805,2958.579881656805,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174551390.0,0.0,1675639174551390.0,1675639174551390.0,ddospot
223.196.79.77-10.1.0.4-61986-123-17,223.196.79.77,61986,10.1.0.4,123,17,2023-02-05 23:19:34,400,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,240000.0,5000.0,400.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2500.0,2500.0,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174459537.0,0.0,1675639174459537.0,1675639174459537.0,ddospot
33.160.197.80-10.1.0.4-58685-123-17,33.160.197.80,58685,10.1.0.4,123,17,2023-02-05 23:19:34,434,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,221198.15668202765,4608.294930875576,434.0,0.0,434.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2304.147465437788,2304.147465437788,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174665692.0,0.0,1675639174665692.0,1675639174665692.0,ddospot
54.68.19.71-10.1.0.4-7650-123-17,54.68.19.71,7650,10.1.0.4,123,17,2023-02-05 23:19:34,418,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,229665.0717703349,4784.688995215311,418.0,0.0,418.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2392.344497607656,2392.344497607656,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174193805.0,0.0,1675639174193805.0,1675639174193805.0,ddospot
9.195.165.46-10.1.0.4-7014-123-17,9.195.165.46,7014,10.1.0.4,123,17,2023-02-05 23:19:34,331,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,290030.2114803625,6042.296072507553,331.0,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3021.1480362537764,3021.1480362537764,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174766906.0,0.0,1675639174766906.0,1675639174766906.0,ddospot
122.115.205.70-10.1.0.4-4550-123-17,122.115.205.70,4550,10.1.0.4,123,17,2023-02-05 23:19:34,343,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,279883.38192419824,5830.903790087464,343.0,0.0,343.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2915.451895043732,2915.451895043732,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174858561.0,0.0,1675639174858561.0,1675639174858561.0,ddospot
161.15.76.104-10.1.0.4-37480-123-17,161.15.76.104,37480,10.1.0.4,123,17,2023-02-05 23:19:34,606,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,158415.84158415842,3300.3300330033003,606.0,0.0,606.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1650.16501650165,1650.16501650165,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174698127.0,0.0,1675639174698127.0,1675639174698127.0,ddospot
17.217.183.65-10.1.0.4-6725-123-17,17.217.183.65,6725,10.1.0.4,123,17,2023-02-05 23:19:34,317,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,302839.1167192429,6309.148264984227,317.0,0.0,317.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3154.5741324921137,3154.5741324921137,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174881661.0,0.0,1675639174881661.0,1675639174881661.0,ddospot
129.226.189.21-10.1.0.4-55470-123-17,129.226.189.21,55470,10.1.0.4,123,17,2023-02-05 23:19:34,30012328,2935,4,23480.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,831.3916867761808,97.92642543424157,10215.223961878824,4623.078104898087,176953.0,34.0,30012328.0,10229.150647580094,4661.657377012223,180236.0,4821.0,181028.0,60342.66666666667,103268.31568943754,179584.0,34.0,0,0,0,0,23480,32,97.7931468695131,0.1332785647284675,8.0,440.0,8.489795918367365,13.535213533681862,183.20200540236465,0,0,0,0,0,0,0,0,0.0,8.492684586594079,8.0,368.0,0,0,0,24952,2939,831,0,7,0,0,0,0,2934,8,0.0,0.0,0.0,0.0,1675639174019970.0,0.0,1675639174019970.0,1675639174019970.0,ddospot
157.15.2.115-10.1.0.4-44452-123-17,157.15.2.115,44452,10.1.0.4,123,17,2023-02-05 23:19:34,342,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,280701.7543859649,5847.953216374269,342.0,0.0,342.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2923.9766081871344,2923.9766081871344,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174400215.0,0.0,1675639174400215.0,1675639174400215.0,ddospot
190.7.182.120-10.1.0.4-39000-123-17,190.7.182.120,39000,10.1.0.4,123,17,2023-02-05 23:19:34,446,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,215246.6367713005,4484.304932735426,446.0,0.0,446.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2242.152466367713,2242.152466367713,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174262616.0,0.0,1675639174262616.0,1675639174262616.0,ddospot
189.16.56.108-10.1.0.4-44959-123-17,189.16.56.108,44959,10.1.0.4,123,17,2023-02-05 23:19:34,428,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,224299.0654205608,4672.897196261682,428.0,0.0,428.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2336.448598130841,2336.448598130841,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174354398.0,0.0,1675639174354398.0,1675639174354398.0,ddospot
124.76.73.19-10.1.0.4-44143-123-17,124.76.73.19,44143,10.1.0.4,123,17,2023-02-05 23:19:34,357,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,268907.56302521005,5602.240896358543,357.0,0.0,357.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2801.1204481792715,2801.1204481792715,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174643093.0,0.0,1675639174643093.0,1675639174643093.0,ddospot
4.102.208.101-10.1.0.4-16726-123-17,4.102.208.101,16726,10.1.0.4,123,17,2023-02-05 23:19:34,477,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,201257.8616352201,4192.87211740042,477.0,0.0,477.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2096.4360587002097,2096.4360587002097,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174331581.0,0.0,1675639174331581.0,1675639174331581.0,ddospot
129.226.189.21-10.1.0.4-54950-123-17,129.226.189.21,54950,10.1.0.4,123,17,2023-02-05 23:19:34,30008516,2936,4,23488.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,831.7638899571042,97.97218896129353,10210.451173868663,4685.106604815211,178457.0,119.0,30008516.0,10224.366609880752,4702.233979713834,180156.0,4997.0,181083.0,60361.0,104145.67883018478,180618.0,119.0,0,0,0,0,23488,32,97.83889346610808,0.1332954951854333,8.0,440.0,8.489629377762684,13.53291444464175,183.1397733659933,0,0,0,0,0,0,0,0,0.0,8.492517006802721,8.0,368.0,0,0,0,24960,2940,831,0,7,0,0,0,0,2935,8,0.0,0.0,0.0,0.0,1675639174019970.0,0.0,1675639174019970.0,1675639174019970.0,ddospot
133.112.185.85-10.1.0.4-36789-123-17,133.112.185.85,36789,10.1.0.4,123,17,2023-02-05 23:19:34,346,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,277456.6473988439,5780.346820809248,346.0,0.0,346.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2890.173410404624,2890.173410404624,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174538118.0,0.0,1675639174538118.0,1675639174538118.0,ddospot
129.226.189.21-10.1.0.4-57953-123-17,129.226.189.21,57953,10.1.0.4,123,17,2023-02-05 23:19:34,30017868,2978,4,23824.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,842.6980890181808,99.34083260010338,10069.730962764186,4563.568781803597,179258.0,24.0,30017868.0,10083.261001007711,4589.489677520583,181415.0,4922.0,182816.0,60938.66666666667,104988.11097135396,182168.0,24.0,0,0,0,0,23824,32,99.20757863283296,0.133253967270427,8.0,440.0,8.482735501173334,13.43739814745682,180.563668973276,0,0,0,0,0,0,0,0,0.0,8.485580147551978,8.0,368.0,0,0,0,25296,2982,842,0,7,0,0,0,0,2977,8,0.0,0.0,0.0,0.0,1675639174018937.0,0.0,1675639174018937.0,1675639174018937.0,ddospot
57.250.36.127-10.1.0.4-50930-123-17,57.250.36.127,50930,10.1.0.4,123,17,2023-02-05 23:19:34,702,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,136752.13675213675,2849.002849002849,702.0,0.0,702.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1424.5014245014245,1424.5014245014245,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174606539.0,0.0,1675639174606539.0,1675639174606539.0,ddospot
198.86.59.120-10.1.0.4-40378-123-17,198.86.59.120,40378,10.1.0.4,123,17,2023-02-05 23:19:34,541,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,177449.16820702402,3696.857670979667,541.0,0.0,541.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1848.428835489833,1848.428835489833,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174161316.0,0.0,1675639174161316.0,1675639174161316.0,ddospot
0.31.223.113-10.1.0.4-42117-123-17,0.31.223.113,42117,10.1.0.4,123,17,2023-02-05 23:19:34,342,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,280701.7543859649,5847.953216374269,342.0,0.0,342.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2923.9766081871344,2923.9766081871344,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174963678.0,0.0,1675639174963678.0,1675639174963678.0,ddospot
179.192.115.106-10.1.0.4-51830-123-17,179.192.115.106,51830,10.1.0.4,123,17,2023-02-05 23:19:34,526,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,182509.50570342207,3802.2813688212927,526.0,0.0,526.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1901.1406844106464,1901.1406844106464,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174115519.0,0.0,1675639174115519.0,1675639174115519.0,ddospot
42.106.244.35-10.1.0.4-45391-123-17,42.106.244.35,45391,10.1.0.4,123,17,2023-02-05 23:19:34,654,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,146788.9908256881,3058.1039755351685,654.0,0.0,654.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1529.0519877675845,1529.0519877675845,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174996194.0,0.0,1675639174996194.0,1675639174996194.0,ddospot
92.125.82.10-10.1.0.4-148-123-17,92.125.82.10,148,10.1.0.4,123,17,2023-02-05 23:19:34,563,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,170515.0976909414,3552.3978685612788,563.0,0.0,563.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1776.1989342806394,1776.1989342806394,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174073382.0,0.0,1675639174073382.0,1675639174073382.0,ddospot
0.162.157.42-10.1.0.4-23246-123-17,0.162.157.42,23246,10.1.0.4,123,17,2023-02-05 23:19:34,444,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,216216.2162162162,4504.504504504504,444.0,0.0,444.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2252.252252252252,2252.252252252252,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174367948.0,0.0,1675639174367948.0,1675639174367948.0,ddospot
32.192.93.79-10.1.0.4-12350-123-17,32.192.93.79,12350,10.1.0.4,123,17,2023-02-05 23:19:34,574,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,167247.3867595819,3484.320557491289,574.0,0.0,574.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1742.1602787456447,1742.1602787456447,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174711542.0,0.0,1675639174711542.0,1675639174711542.0,ddospot
40.125.148.101-10.1.0.4-17654-123-17,40.125.148.101,17654,10.1.0.4,123,17,2023-02-05 23:19:34,792,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,121212.12121212122,2525.2525252525256,792.0,0.0,792.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1262.6262626262628,1262.6262626262628,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174900543.0,0.0,1675639174900543.0,1675639174900543.0,ddospot
214.51.99.18-10.1.0.4-28147-123-17,214.51.99.18,28147,10.1.0.4,123,17,2023-02-05 23:19:34,353,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,271954.67422096315,5665.7223796034,353.0,0.0,353.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2832.8611898017,2832.8611898017,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174789823.0,0.0,1675639174789823.0,1675639174789823.0,ddospot
129.226.189.21-10.1.0.4-57507-123-17,129.226.189.21,57507,10.1.0.4,123,17,2023-02-05 23:19:34,30014037,2980,4,23840.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,843.3387351391617,99.4201479794271,10061.695273214857,4384.7978835455015,179631.0,121.0,30014037.0,10075.205438066496,4399.511998331485,181189.0,3410.0,181756.0,60585.33333333333,104484.03870607862,181233.0,121.0,0,0,0,0,23840,32,99.28687700358336,0.133270975843736,8.0,440.0,8.482412060301527,13.432900052910744,180.4428038314894,0,0,0,0,0,0,0,0,0.0,8.485254691689008,8.0,368.0,0,0,0,25312,2984,843,0,7,0,0,0,0,2979,8,0.0,0.0,0.0,0.0,1675639174018937.0,0.0,1675639174018937.0,1675639174018937.0,ddospot
129.226.189.21-10.1.0.4-13623-123-17,129.226.189.21,13623,10.1.0.4,123,17,2023-02-05 23:19:34,30011149,2986,4,23888.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,845.0192959956315,99.62964097109378,10040.53161592509,4327.396950851058,179882.0,149.0,30011149.0,10053.986264656618,4336.806454138319,181190.0,4591.0,181555.0,60518.33333333333,104211.343957044,180851.0,149.0,0,0,0,0,23888,32,99.49635717046355,0.1332838006302258,8.0,440.0,8.481444332999017,13.419432823752178,180.08117731119734,0,0,0,0,0,0,0,0,0.0,8.48428093645485,8.0,368.0,0,0,0,25360,2990,845,0,7,0,0,0,0,2985,8,0.0,0.0,0.0,0.0,1675639174018936.0,0.0,1675639174018936.0,1675639174018936.0,ddospot
56.135.213.26-10.1.0.4-64123-123-17,56.135.213.26,64123,10.1.0.4,123,17,2023-02-05 23:19:34,443,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,216704.288939052,4514.6726862302485,443.0,0.0,443.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2257.336343115124,2257.336343115124,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174207168.0,0.0,1675639174207168.0,1675639174207168.0,ddospot
7.17.26.116-10.1.0.4-26038-123-17,7.17.26.116,26038,10.1.0.4,123,17,2023-02-05 23:19:34,341,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,281524.926686217,5865.102639296188,341.0,0.0,341.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2932.551319648094,2932.551319648094,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174024465.0,0.0,1675639174024465.0,1675639174024465.0,ddospot
0.42.164.59-10.1.0.4-26774-123-17,0.42.164.59,26774,10.1.0.4,123,17,2023-02-05 23:19:34,877,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,109464.08209806158,2280.501710376283,877.0,0.0,877.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1140.2508551881417,1140.2508551881417,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174803467.0,0.0,1675639174803467.0,1675639174803467.0,ddospot
147.194.59.86-10.1.0.4-47016-123-17,147.194.59.86,47016,10.1.0.4,123,17,2023-02-05 23:19:34,761,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,126149.802890933,2628.120893561104,761.0,0.0,761.0,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1314.060446780552,1314.060446780552,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174147839.0,0.0,1675639174147839.0,1675639174147839.0,ddospot
211.166.141.96-10.1.0.4-29774-123-17,211.166.141.96,29774,10.1.0.4,123,17,2023-02-05 23:19:34,421,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,228028.50356294532,4750.593824228029,421.0,0.0,421.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2375.2969121140145,2375.2969121140145,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174619950.0,0.0,1675639174619950.0,1675639174619950.0,ddospot
60.40.163.101-10.1.0.4-2781-123-17,60.40.163.101,2781,10.1.0.4,123,17,2023-02-05 23:19:34,607,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,158154.85996705107,3294.8929159802306,607.0,0.0,607.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1647.4464579901153,1647.4464579901153,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174445970.0,0.0,1675639174445970.0,1675639174445970.0,ddospot
18.10.30.43-10.1.0.4-57559-123-17,18.10.30.43,57559,10.1.0.4,123,17,2023-02-05 23:19:34,387,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,248062.015503876,5167.958656330749,387.0,0.0,387.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2583.9793281653747,2583.9793281653747,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639174413723.0,0.0,1675639174413723.0,1675639174413723.0,ddospot
